customer_id,transaction_id,purchase_date,channel,campaign_id,product_category,base_value,discount_code,discount_percentage,discount_amount,final_value
CUST_0331,TXN_00457,2026-08-01,Organic,CAMP_CART,Home,86.22,WELCOME10,0.1,8.62,77.6
CUST_0364,TXN_00458,2026-07-16,Direct,CAMP_FLASH,Fashion,217.22,FLASH25,0.25,54.31,162.91
CUST_0238,TXN_00459,2026-06-11,Direct,CAMP_CART,Electronics,123.77,SEASONAL30,0.3,37.13,86.64
CUST_0003,TXN_00460,2026-07-13,PPC,CAMP_CART,Sports,59.16,NONE,0.0,0.0,59.16
CUST_0144,TXN_00461,2026-06-29,Email,CAMP_FLASH,Home,134.14,WELCOME10,0.1,13.41,120.73
CUST_0327,TXN_00462,2026-06-07,Organic,CAMP_LOYALTY,Fashion,119.86,NONE,0.0,0.0,119.86
CUST_0264,TXN_00463,2026-06-14,Direct,CAMP_FLASH,Fashion,179.44,WELCOME10,0.1,17.94,161.5
CUST_0369,TXN_00464,2026-07-09,Direct,CAMP_WELCOME,Sports,203.69,FLASH25,0.25,50.92,152.77
CUST_0362,TXN_00465,2026-08-05,Organic,CAMP_LOYALTY,Sports,150.27,NONE,0.0,0.0,150.27
CUST_0326,TXN_00466,2026-06-26,Organic,CAMP_LOYALTY,Sports,166.05,NONE,0.0,0.0,166.05
CUST_0092,TXN_00467,2026-08-13,Organic,CAMP_CART,Fashion,23.12,FLASH25,0.25,5.78,17.34
CUST_0348,TXN_00468,2026-07-21,Direct,CAMP_FLASH,Home,204.74,LOYALTY15,0.15,30.71,174.03
CUST_0133,TXN_00469,2026-07-01,Email,CAMP_SEASONAL,Electronics,92.71,NONE,0.0,0.0,92.71
CUST_0324,TXN_00470,2026-06-26,Email,CAMP_SEASONAL,Sports,25.63,LOYALTY15,0.15,3.84,21.79
CUST_0152,TXN_00471,2026-08-12,Social,CAMP_FLASH,Beauty,73.74,LOYALTY15,0.15,11.06,62.68
CUST_0291,TXN_00472,2026-08-19,Direct,CAMP_FLASH,Fashion,266.33,LOYALTY15,0.15,39.95,226.38
CUST_0160,TXN_00473,2026-08-29,Direct,CAMP_FLASH,Fashion,39.24,NONE,0.0,0.0,39.24
CUST_0389,TXN_00474,2026-08-13,PPC,CAMP_SEASONAL,Beauty,150.62,WELCOME10,0.1,15.06,135.56
CUST_0206,TXN_00475,2026-07-11,Email,CAMP_WELCOME,Sports,68.71,FLASH25,0.25,17.18,51.53
CUST_0102,TXN_00476,2026-06-23,Social,CAMP_WELCOME,Electronics,123.68,NONE,0.0,0.0,123.68
CUST_0320,TXN_00477,2026-08-01,Organic,CAMP_FLASH,Fashion,20,NONE,0.0,0.0,20.0
CUST_0052,TXN_00478,2026-07-22,Organic,CAMP_SEASONAL,Sports,85.45,WELCOME10,0.1,8.55,76.9
CUST_0305,TXN_00479,2026-07-05,Social,CAMP_FLASH,Beauty,188.98,NONE,0.0,0.0,188.98
CUST_0183,TXN_00480,2026-07-09,Email,CAMP_LOYALTY,Fashion,140.02,NONE,0.0,0.0,140.02
CUST_0372,TXN_00481,2026-08-02,Email,CAMP_CART,Sports,106.98,NONE,0.0,0.0,106.98
CUST_0086,TXN_00482,2026-07-12,Organic,CAMP_CART,Sports,201.99,NONE,0.0,0.0,201.99
CUST_0024,TXN_00483,2026-08-23,Email,CAMP_WELCOME,Electronics,200.58,NONE,0.0,0.0,200.58
CUST_0353,TXN_00484,2026-06-30,Social,CAMP_LOYALTY,Electronics,184.53,CART20,0.2,36.91,147.62
CUST_0154,TXN_00485,2026-08-17,PPC,CAMP_FLASH,Sports,179.65,NONE,0.0,0.0,179.65
CUST_0310,TXN_00486,2026-06-25,PPC,CAMP_WELCOME,Home,122.54,NONE,0.0,0.0,122.54
CUST_0058,TXN_00487,2026-06-27,Social,CAMP_CART,Fashion,85.42,NONE,0.0,0.0,85.42
CUST_0398,TXN_00488,2026-07-23,Social,CAMP_WELCOME,Sports,134.54,FLASH25,0.25,33.64,100.9
CUST_0254,TXN_00489,2026-06-02,Direct,CAMP_FLASH,Fashion,206.71,NONE,0.0,0.0,206.71
CUST_0001,TXN_00490,2026-06-05,Direct,CAMP_LOYALTY,Electronics,163.67,SEASONAL30,0.3,49.1,114.57
CUST_0399,TXN_00491,2026-07-28,Social,CAMP_SEASONAL,Home,141.9,WELCOME10,0.1,14.19,127.71
CUST_0135,TXN_00492,2026-07-23,Organic,CAMP_FLASH,Beauty,115.41,WELCOME10,0.1,11.54,103.87
CUST_0378,TXN_00493,2026-08-28,Social,CAMP_LOYALTY,Home,145.61,WELCOME10,0.1,14.56,131.05
CUST_0183,TXN_00494,2026-08-18,Organic,CAMP_FLASH,Fashion,248.01,NONE,0.0,0.0,248.01
CUST_0058,TXN_00495,2026-07-02,Organic,CAMP_SEASONAL,Beauty,55.7,NONE,0.0,0.0,55.7
CUST_0215,TXN_00496,2026-08-09,Email,CAMP_SEASONAL,Sports,81.7,WELCOME10,0.1,8.17,73.53
CUST_0247,TXN_00497,2026-06-04,Direct,CAMP_LOYALTY,Sports,60.97,NONE,0.0,0.0,60.97
CUST_0194,TXN_00498,2026-08-13,Direct,CAMP_SEASONAL,Electronics,153.78,NONE,0.0,0.0,153.78
CUST_0210,TXN_00499,2026-07-27,Organic,CAMP_WELCOME,Sports,65.65,WELCOME10,0.1,6.56,59.09
CUST_0392,TXN_00500,2026-06-24,PPC,CAMP_CART,Electronics,136.47,CART20,0.2,27.29,109.18
CUST_0221,TXN_00501,2026-07-29,Direct,CAMP_FLASH,Beauty,51.85,NONE,0.0,0.0,51.85
CUST_0076,TXN_00502,2026-08-23,Email,CAMP_LOYALTY,Sports,177.32,NONE,0.0,0.0,177.32
CUST_0240,TXN_00503,2026-08-08,Email,CAMP_SEASONAL,Home,80.4,NONE,0.0,0.0,80.4
CUST_0123,TXN_00504,2026-06-08,Direct,CAMP_SEASONAL,Fashion,118.39,SEASONAL30,0.3,35.52,82.87
CUST_0040,TXN_00505,2026-07-03,Email,CAMP_SEASONAL,Beauty,178.79,SEASONAL30,0.3,53.64,125.15
CUST_0161,TXN_00506,2026-07-09,Direct,CAMP_WELCOME,Sports,187.38,WELCOME10,0.1,18.74,168.64
CUST_0281,TXN_00507,2026-06-13,PPC,CAMP_FLASH,Sports,183.78,WELCOME10,0.1,18.38,165.4
CUST_0287,TXN_00508,2026-07-14,Email,CAMP_LOYALTY,Beauty,161.98,NONE,0.0,0.0,161.98
CUST_0169,TXN_00509,2026-06-11,PPC,CAMP_SEASONAL,Home,219.07,NONE,0.0,0.0,219.07
CUST_0366,TXN_00510,2026-08-29,Organic,CAMP_FLASH,Home,116.2,NONE,0.0,0.0,116.2
CUST_0280,TXN_00511,2026-08-24,Social,CAMP_SEASONAL,Fashion,147.32,WELCOME10,0.1,14.73,132.59
CUST_0367,TXN_00512,2026-08-05,Email,CAMP_SEASONAL,Fashion,137.35,LOYALTY15,0.15,20.6,116.75
CUST_0234,TXN_00513,2026-08-05,Organic,CAMP_WELCOME,Beauty,83.63,NONE,0.0,0.0,83.63
CUST_0023,TXN_00514,2026-07-03,Direct,CAMP_CART,Sports,233.9,NONE,0.0,0.0,233.9
CUST_0068,TXN_00515,2026-08-29,PPC,CAMP_WELCOME,Sports,93.36,NONE,0.0,0.0,93.36
CUST_0221,TXN_00516,2026-06-02,PPC,CAMP_LOYALTY,Fashion,173.45,LOYALTY15,0.15,26.02,147.43
CUST_0053,TXN_00517,2026-06-13,Organic,CAMP_CART,Beauty,86.41,SEASONAL30,0.3,25.92,60.49
CUST_0214,TXN_00518,2026-07-25,Direct,CAMP_FLASH,Home,261.38,NONE,0.0,0.0,261.38
CUST_0231,TXN_00519,2026-08-12,Direct,CAMP_CART,Sports,124.28,NONE,0.0,0.0,124.28
CUST_0153,TXN_00520,2026-06-10,Social,CAMP_LOYALTY,Fashion,178.25,SEASONAL30,0.3,53.48,124.77
CUST_0319,TXN_00521,2026-06-03,Organic,CAMP_LOYALTY,Fashion,82.22,NONE,0.0,0.0,82.22
CUST_0257,TXN_00522,2026-07-15,PPC,CAMP_SEASONAL,Sports,64.49,NONE,0.0,0.0,64.49
CUST_0292,TXN_00523,2026-07-07,PPC,CAMP_FLASH,Beauty,119.35,NONE,0.0,0.0,119.35
CUST_0006,TXN_00524,2026-08-04,Organic,CAMP_LOYALTY,Home,127.68,WELCOME10,0.1,12.77,114.91
CUST_0349,TXN_00525,2026-06-02,Organic,CAMP_LOYALTY,Sports,138.23,WELCOME10,0.1,13.82,124.41
CUST_0016,TXN_00526,2026-06-04,PPC,CAMP_LOYALTY,Sports,101.9,NONE,0.0,0.0,101.9
CUST_0199,TXN_00527,2026-06-02,Email,CAMP_SEASONAL,Beauty,186.84,CART20,0.2,37.37,149.47
CUST_0213,TXN_00528,2026-08-23,Email,CAMP_FLASH,Fashion,284.55,SEASONAL30,0.3,85.36,199.19
CUST_0317,TXN_00529,2026-07-04,Social,CAMP_FLASH,Sports,99.68,NONE,0.0,0.0,99.68
CUST_0279,TXN_00530,2026-07-23,Direct,CAMP_LOYALTY,Electronics,137.36,LOYALTY15,0.15,20.6,116.76
CUST_0095,TXN_00531,2026-06-25,Email,CAMP_SEASONAL,Electronics,103.72,NONE,0.0,0.0,103.72
CUST_0219,TXN_00532,2026-08-29,Organic,CAMP_SEASONAL,Fashion,132.16,CART20,0.2,26.43,105.73
CUST_0020,TXN_00533,2026-06-14,Email,CAMP_CART,Home,182.37,CART20,0.2,36.47,145.9
CUST_0251,TXN_00534,2026-06-23,Social,CAMP_LOYALTY,Sports,157.25,CART20,0.2,31.45,125.8
CUST_0034,TXN_00535,2026-08-09,Direct,CAMP_CART,Sports,72.65,NONE,0.0,0.0,72.65
CUST_0206,TXN_00536,2026-07-18,Organic,CAMP_FLASH,Fashion,172.58,CART20,0.2,34.52,138.06
CUST_0385,TXN_00537,2026-06-19,Email,CAMP_WELCOME,Home,161.24,FLASH25,0.25,40.31,120.93
CUST_0228,TXN_00538,2026-07-29,Email,CAMP_FLASH,Beauty,144.78,NONE,0.0,0.0,144.78
CUST_0058,TXN_00539,2026-06-21,Organic,CAMP_WELCOME,Sports,218.72,NONE,0.0,0.0,218.72
CUST_0394,TXN_00540,2026-08-24,Organic,CAMP_LOYALTY,Home,69.94,NONE,0.0,0.0,69.94
CUST_0263,TXN_00541,2026-08-08,PPC,CAMP_CART,Electronics,210.1,WELCOME10,0.1,21.01,189.09
CUST_0320,TXN_00542,2026-06-03,Direct,CAMP_WELCOME,Fashion,215.1,NONE,0.0,0.0,215.1
CUST_0275,TXN_00543,2026-07-05,Email,CAMP_LOYALTY,Electronics,172.76,NONE,0.0,0.0,172.76
CUST_0235,TXN_00544,2026-07-28,PPC,CAMP_WELCOME,Sports,136.84,LOYALTY15,0.15,20.53,116.31
CUST_0116,TXN_00545,2026-07-08,Direct,CAMP_SEASONAL,Beauty,125.04,NONE,0.0,0.0,125.04
CUST_0221,TXN_00546,2026-06-08,PPC,CAMP_WELCOME,Sports,117.86,WELCOME10,0.1,11.79,106.07
CUST_0023,TXN_00547,2026-08-20,Organic,CAMP_CART,Electronics,189.95,NONE,0.0,0.0,189.95
CUST_0148,TXN_00548,2026-07-12,Direct,CAMP_WELCOME,Beauty,150.7,FLASH25,0.25,37.68,113.02
CUST_0080,TXN_00549,2026-07-10,PPC,CAMP_FLASH,Fashion,94.67,LOYALTY15,0.15,14.2,80.47
CUST_0152,TXN_00550,2026-06-08,Organic,CAMP_WELCOME,Sports,86.23,NONE,0.0,0.0,86.23
CUST_0284,TXN_00551,2026-08-29,PPC,CAMP_CART,Beauty,30.62,WELCOME10,0.1,3.06,27.56
CUST_0275,TXN_00552,2026-08-02,Direct,CAMP_CART,Fashion,117.83,CART20,0.2,23.57,94.26
CUST_0082,TXN_00553,2026-07-28,Social,CAMP_WELCOME,Fashion,133.17,SEASONAL30,0.3,39.95,93.22
CUST_0343,TXN_00554,2026-06-20,Direct,CAMP_CART,Electronics,173.02,NONE,0.0,0.0,173.02
CUST_0148,TXN_00555,2026-07-28,Email,CAMP_LOYALTY,Sports,37.63,NONE,0.0,0.0,37.63
CUST_0249,TXN_00556,2026-07-30,Email,CAMP_FLASH,Sports,189.32,NONE,0.0,0.0,189.32
CUST_0035,TXN_00557,2026-07-20,Direct,CAMP_SEASONAL,Home,124.5,NONE,0.0,0.0,124.5
CUST_0315,TXN_00558,2026-07-14,Organic,CAMP_SEASONAL,Fashion,94.42,SEASONAL30,0.3,28.33,66.09
CUST_0002,TXN_00559,2026-06-08,Direct,CAMP_FLASH,Home,68.75,LOYALTY15,0.15,10.31,58.44
CUST_0068,TXN_00560,2026-07-15,Organic,CAMP_SEASONAL,Sports,118.86,FLASH25,0.25,29.72,89.14
CUST_0055,TXN_00561,2026-08-19,Organic,CAMP_LOYALTY,Sports,95.39,SEASONAL30,0.3,28.62,66.77
CUST_0100,TXN_00562,2026-08-27,PPC,CAMP_WELCOME,Sports,130.47,WELCOME10,0.1,13.05,117.42
CUST_0296,TXN_00563,2026-08-02,Email,CAMP_CART,Home,254.3,SEASONAL30,0.3,76.29,178.01
CUST_0278,TXN_00564,2026-08-10,Organic,CAMP_SEASONAL,Fashion,193.87,NONE,0.0,0.0,193.87
CUST_0395,TXN_00565,2026-08-12,Direct,CAMP_CART,Sports,97.67,CART20,0.2,19.53,78.14
CUST_0046,TXN_00566,2026-06-12,Social,CAMP_CART,Fashion,88.23,NONE,0.0,0.0,88.23
CUST_0228,TXN_00567,2026-06-18,Social,CAMP_SEASONAL,Home,179.24,SEASONAL30,0.3,53.77,125.47
CUST_0020,TXN_00568,2026-07-31,Email,CAMP_LOYALTY,Sports,152.38,CART20,0.2,30.48,121.9
CUST_0184,TXN_00569,2026-08-24,Email,CAMP_FLASH,Electronics,202.39,FLASH25,0.25,50.6,151.79
CUST_0360,TXN_00570,2026-06-16,PPC,CAMP_CART,Fashion,216.41,CART20,0.2,43.28,173.13
CUST_0192,TXN_00571,2026-07-14,PPC,CAMP_WELCOME,Sports,124.65,NONE,0.0,0.0,124.65
CUST_0128,TXN_00572,2026-07-15,Organic,CAMP_SEASONAL,Beauty,54.48,NONE,0.0,0.0,54.48
CUST_0309,TXN_00573,2026-07-04,Social,CAMP_LOYALTY,Electronics,224.1,LOYALTY15,0.15,33.61,190.49
CUST_0263,TXN_00574,2026-06-13,Email,CAMP_LOYALTY,Beauty,116.47,CART20,0.2,23.29,93.18
CUST_0169,TXN_00575,2026-06-29,Direct,CAMP_SEASONAL,Fashion,110.26,NONE,0.0,0.0,110.26
CUST_0302,TXN_00576,2026-08-13,PPC,CAMP_CART,Fashion,195.1,WELCOME10,0.1,19.51,175.59
CUST_0068,TXN_00577,2026-06-17,Social,CAMP_WELCOME,Fashion,228.35,WELCOME10,0.1,22.83,205.52
CUST_0132,TXN_00578,2026-06-18,Email,CAMP_FLASH,Electronics,198.6,NONE,0.0,0.0,198.6
CUST_0110,TXN_00579,2026-06-30,Direct,CAMP_LOYALTY,Fashion,108.95,NONE,0.0,0.0,108.95
CUST_0210,TXN_00580,2026-08-06,PPC,CAMP_CART,Home,61.13,NONE,0.0,0.0,61.13
CUST_0085,TXN_00581,2026-07-17,Direct,CAMP_CART,Sports,82.06,NONE,0.0,0.0,82.06
CUST_0035,TXN_00582,2026-06-24,PPC,CAMP_SEASONAL,Fashion,146.87,LOYALTY15,0.15,22.03,124.84
CUST_0310,TXN_00583,2026-06-12,PPC,CAMP_WELCOME,Sports,193.84,FLASH25,0.25,48.46,145.38
CUST_0257,TXN_00584,2026-06-13,PPC,CAMP_WELCOME,Beauty,140.36,NONE,0.0,0.0,140.36
CUST_0267,TXN_00585,2026-08-24,PPC,CAMP_SEASONAL,Fashion,115.68,NONE,0.0,0.0,115.68
CUST_0246,TXN_00586,2026-06-01,PPC,CAMP_WELCOME,Beauty,153.26,NONE,0.0,0.0,153.26
CUST_0068,TXN_00587,2026-08-19,Organic,CAMP_CART,Sports,87.77,LOYALTY15,0.15,13.16,74.61
CUST_0209,TXN_00588,2026-08-29,PPC,CAMP_CART,Electronics,139.72,NONE,0.0,0.0,139.72
CUST_0266,TXN_00589,2026-06-02,Organic,CAMP_SEASONAL,Home,145.75,LOYALTY15,0.15,21.86,123.89
CUST_0054,TXN_00590,2026-07-06,PPC,CAMP_FLASH,Sports,184.98,SEASONAL30,0.3,55.5,129.48
CUST_0141,TXN_00591,2026-07-10,Social,CAMP_SEASONAL,Sports,205.99,NONE,0.0,0.0,205.99
CUST_0285,TXN_00592,2026-07-28,Organic,CAMP_CART,Home,87.43,NONE,0.0,0.0,87.43
CUST_0396,TXN_00593,2026-08-12,Email,CAMP_LOYALTY,Beauty,145.81,NONE,0.0,0.0,145.81
CUST_0358,TXN_00594,2026-07-17,PPC,CAMP_CART,Electronics,164.01,NONE,0.0,0.0,164.01
CUST_0082,TXN_00595,2026-08-18,Social,CAMP_SEASONAL,Sports,132.07,WELCOME10,0.1,13.21,118.86
CUST_0222,TXN_00596,2026-08-25,Direct,CAMP_SEASONAL,Sports,176.55,SEASONAL30,0.3,52.97,123.58
CUST_0335,TXN_00597,2026-06-14,Email,CAMP_LOYALTY,Beauty,162.6,NONE,0.0,0.0,162.6
CUST_0224,TXN_00598,2026-06-24,Organic,CAMP_LOYALTY,Electronics,247.0,NONE,0.0,0.0,247.0
CUST_0306,TXN_00599,2026-06-12,Social,CAMP_WELCOME,Home,147.21,LOYALTY15,0.15,22.08,125.13
CUST_0122,TXN_00600,2026-07-09,Organic,CAMP_SEASONAL,Beauty,55.75,CART20,0.2,11.15,44.6
CUST_0300,TXN_00601,2026-08-21,Email,CAMP_CART,Home,20,WELCOME10,0.1,2.0,18.0
CUST_0371,TXN_00602,2026-08-01,PPC,CAMP_LOYALTY,Beauty,198.68,CART20,0.2,39.74,158.94
CUST_0206,TXN_00603,2026-08-07,Direct,CAMP_CART,Electronics,32.89,CART20,0.2,6.58,26.31
CUST_0286,TXN_00604,2026-06-25,Organic,CAMP_CART,Sports,181.25,NONE,0.0,0.0,181.25
CUST_0128,TXN_00605,2026-07-12,PPC,CAMP_SEASONAL,Fashion,160.17,NONE,0.0,0.0,160.17
CUST_0387,TXN_00606,2026-06-15,Email,CAMP_SEASONAL,Electronics,89.22,NONE,0.0,0.0,89.22
CUST_0132,TXN_00607,2026-06-04,Social,CAMP_FLASH,Beauty,220.39,LOYALTY15,0.15,33.06,187.33
CUST_0180,TXN_00608,2026-07-24,Email,CAMP_SEASONAL,Home,132.35,LOYALTY15,0.15,19.85,112.5
CUST_0038,TXN_00609,2026-08-07,Direct,CAMP_FLASH,Home,139.2,NONE,0.0,0.0,139.2
CUST_0111,TXN_00610,2026-06-03,Social,CAMP_SEASONAL,Fashion,174.29,NONE,0.0,0.0,174.29
CUST_0120,TXN_00611,2026-08-03,Social,CAMP_LOYALTY,Fashion,113.16,CART20,0.2,22.63,90.53
CUST_0316,TXN_00612,2026-06-04,Direct,CAMP_CART,Electronics,80.95,WELCOME10,0.1,8.09,72.86
CUST_0391,TXN_00613,2026-08-24,Direct,CAMP_FLASH,Sports,215.13,NONE,0.0,0.0,215.13
CUST_0161,TXN_00614,2026-07-25,Direct,CAMP_LOYALTY,Sports,20,NONE,0.0,0.0,20.0
CUST_0143,TXN_00615,2026-08-13,Email,CAMP_CART,Beauty,147.69,SEASONAL30,0.3,44.31,103.38
CUST_0244,TXN_00616,2026-06-03,Social,CAMP_SEASONAL,Electronics,153.15,NONE,0.0,0.0,153.15
CUST_0357,TXN_00617,2026-06-02,Email,CAMP_WELCOME,Fashion,134.76,CART20,0.2,26.95,107.81
CUST_0194,TXN_00618,2026-08-06,PPC,CAMP_FLASH,Fashion,97.38,CART20,0.2,19.48,77.9
CUST_0137,TXN_00619,2026-07-17,Organic,CAMP_LOYALTY,Beauty,116.22,SEASONAL30,0.3,34.87,81.35
CUST_0217,TXN_00620,2026-07-25,Direct,CAMP_LOYALTY,Sports,160.97,FLASH25,0.25,40.24,120.73
CUST_0067,TXN_00621,2026-06-03,Social,CAMP_WELCOME,Home,222.82,NONE,0.0,0.0,222.82
CUST_0120,TXN_00622,2026-06-30,Email,CAMP_LOYALTY,Beauty,38.14,LOYALTY15,0.15,5.72,32.42
CUST_0255,TXN_00623,2026-06-22,Organic,CAMP_SEASONAL,Home,103.08,SEASONAL30,0.3,30.93,72.15
CUST_0128,TXN_00624,2026-08-22,Social,CAMP_FLASH,Beauty,74.12,LOYALTY15,0.15,11.12,63.0
CUST_0322,TXN_00625,2026-07-27,Organic,CAMP_FLASH,Sports,112.89,CART20,0.2,22.58,90.31
CUST_0285,TXN_00626,2026-07-16,PPC,CAMP_LOYALTY,Sports,178.63,WELCOME10,0.1,17.86,160.77
CUST_0294,TXN_00627,2026-08-07,Organic,CAMP_FLASH,Home,122.37,SEASONAL30,0.3,36.71,85.66
CUST_0344,TXN_00628,2026-07-12,PPC,CAMP_FLASH,Beauty,45.24,WELCOME10,0.1,4.52,40.72
CUST_0323,TXN_00629,2026-08-08,Organic,CAMP_SEASONAL,Sports,133.77,NONE,0.0,0.0,133.77
CUST_0292,TXN_00630,2026-07-31,Organic,CAMP_FLASH,Home,40.93,CART20,0.2,8.19,32.74
CUST_0363,TXN_00631,2026-07-26,Direct,CAMP_FLASH,Sports,207.53,FLASH25,0.25,51.88,155.65
CUST_0266,TXN_00632,2026-08-13,Social,CAMP_FLASH,Electronics,195.53,WELCOME10,0.1,19.55,175.98
CUST_0107,TXN_00633,2026-08-17,Email,CAMP_SEASONAL,Sports,127.78,WELCOME10,0.1,12.78,115.0
CUST_0027,TXN_00634,2026-08-19,Email,CAMP_FLASH,Sports,194.56,NONE,0.0,0.0,194.56
CUST_0079,TXN_00635,2026-07-21,Social,CAMP_LOYALTY,Home,149.12,FLASH25,0.25,37.28,111.84
CUST_0226,TXN_00636,2026-08-26,Email,CAMP_FLASH,Home,119.56,NONE,0.0,0.0,119.56
CUST_0243,TXN_00637,2026-06-21,Organic,CAMP_CART,Beauty,119.18,NONE,0.0,0.0,119.18
CUST_0069,TXN_00638,2026-07-02,PPC,CAMP_SEASONAL,Sports,223.51,SEASONAL30,0.3,67.05,156.46
CUST_0327,TXN_00639,2026-07-21,Organic,CAMP_SEASONAL,Sports,123.82,NONE,0.0,0.0,123.82
CUST_0116,TXN_00640,2026-08-10,Organic,CAMP_WELCOME,Electronics,160.02,CART20,0.2,32.0,128.02
CUST_0267,TXN_00641,2026-08-12,Organic,CAMP_FLASH,Beauty,84.08,NONE,0.0,0.0,84.08
CUST_0273,TXN_00642,2026-06-29,Organic,CAMP_WELCOME,Beauty,264.09,NONE,0.0,0.0,264.09
CUST_0149,TXN_00643,2026-06-20,Organic,CAMP_LOYALTY,Beauty,146.49,WELCOME10,0.1,14.65,131.84
CUST_0287,TXN_00644,2026-06-08,Direct,CAMP_SEASONAL,Fashion,101.51,NONE,0.0,0.0,101.51
CUST_0134,TXN_00645,2026-06-24,PPC,CAMP_FLASH,Home,156.06,LOYALTY15,0.15,23.41,132.65
CUST_0332,TXN_00646,2026-08-06,Social,CAMP_FLASH,Electronics,135.56,WELCOME10,0.1,13.56,122.0
CUST_0326,TXN_00647,2026-07-26,PPC,CAMP_SEASONAL,Fashion,40.05,FLASH25,0.25,10.01,30.04
CUST_0164,TXN_00648,2026-08-06,Email,CAMP_FLASH,Home,157.42,NONE,0.0,0.0,157.42
CUST_0064,TXN_00649,2026-07-31,Email,CAMP_LOYALTY,Electronics,142.13,WELCOME10,0.1,14.21,127.92
CUST_0252,TXN_00650,2026-06-27,Organic,CAMP_SEASONAL,Electronics,151.76,NONE,0.0,0.0,151.76
CUST_0169,TXN_00651,2026-08-22,Organic,CAMP_SEASONAL,Electronics,196.21,LOYALTY15,0.15,29.43,166.78
CUST_0278,TXN_00652,2026-07-12,Email,CAMP_WELCOME,Fashion,104.7,NONE,0.0,0.0,104.7
CUST_0197,TXN_00653,2026-07-04,Social,CAMP_WELCOME,Fashion,146.7,NONE,0.0,0.0,146.7
CUST_0235,TXN_00654,2026-08-03,Direct,CAMP_SEASONAL,Home,137.75,NONE,0.0,0.0,137.75
CUST_0165,TXN_00655,2026-06-20,PPC,CAMP_WELCOME,Home,115.67,WELCOME10,0.1,11.57,104.1
CUST_0246,TXN_00656,2026-06-05,Social,CAMP_WELCOME,Fashion,116.4,NONE,0.0,0.0,116.4
CUST_0324,TXN_00657,2026-08-28,Social,CAMP_FLASH,Sports,112.01,NONE,0.0,0.0,112.01
CUST_0061,TXN_00658,2026-06-16,Direct,CAMP_CART,Fashion,107.44,NONE,0.0,0.0,107.44
CUST_0190,TXN_00659,2026-07-29,Social,CAMP_SEASONAL,Electronics,164.99,NONE,0.0,0.0,164.99
CUST_0351,TXN_00660,2026-06-10,Email,CAMP_WELCOME,Home,46.59,NONE,0.0,0.0,46.59
CUST_0330,TXN_00661,2026-08-16,Social,CAMP_SEASONAL,Fashion,53.76,SEASONAL30,0.3,16.13,37.63
CUST_0162,TXN_00662,2026-07-04,Social,CAMP_WELCOME,Beauty,236.31,NONE,0.0,0.0,236.31
CUST_0183,TXN_00663,2026-07-28,Email,CAMP_SEASONAL,Beauty,128.86,NONE,0.0,0.0,128.86
CUST_0286,TXN_00664,2026-06-21,Organic,CAMP_FLASH,Beauty,116.43,LOYALTY15,0.15,17.46,98.97
CUST_0140,TXN_00665,2026-06-14,PPC,CAMP_LOYALTY,Electronics,221.67,NONE,0.0,0.0,221.67
CUST_0271,TXN_00666,2026-07-02,Email,CAMP_CART,Beauty,165.88,CART20,0.2,33.18,132.7
CUST_0375,TXN_00667,2026-06-11,Organic,CAMP_CART,Fashion,178.09,WELCOME10,0.1,17.81,160.28
CUST_0164,TXN_00668,2026-07-11,Social,CAMP_CART,Beauty,125.4,NONE,0.0,0.0,125.4
CUST_0392,TXN_00669,2026-07-24,Organic,CAMP_SEASONAL,Home,60.73,SEASONAL30,0.3,18.22,42.51
CUST_0056,TXN_00670,2026-08-07,Email,CAMP_LOYALTY,Electronics,206.36,LOYALTY15,0.15,30.95,175.41
CUST_0248,TXN_00671,2026-06-17,Direct,CAMP_SEASONAL,Sports,185.87,WELCOME10,0.1,18.59,167.28
CUST_0319,TXN_00672,2026-08-20,Email,CAMP_LOYALTY,Beauty,127.26,SEASONAL30,0.3,38.18,89.08
CUST_0040,TXN_00673,2026-07-14,PPC,CAMP_SEASONAL,Home,99.67,WELCOME10,0.1,9.97,89.7
CUST_0362,TXN_00674,2026-07-22,Email,CAMP_LOYALTY,Sports,211.14,WELCOME10,0.1,21.11,190.03
CUST_0049,TXN_00675,2026-06-22,Direct,CAMP_LOYALTY,Fashion,167.29,LOYALTY15,0.15,25.09,142.2
CUST_0269,TXN_00676,2026-06-19,PPC,CAMP_SEASONAL,Electronics,100.53,NONE,0.0,0.0,100.53
CUST_0392,TXN_00677,2026-06-04,Direct,CAMP_SEASONAL,Electronics,80.43,CART20,0.2,16.09,64.34
CUST_0085,TXN_00678,2026-06-06,Social,CAMP_CART,Sports,158.32,NONE,0.0,0.0,158.32
CUST_0226,TXN_00679,2026-07-20,PPC,CAMP_FLASH,Home,72.96,NONE,0.0,0.0,72.96
CUST_0211,TXN_00680,2026-07-30,PPC,CAMP_CART,Fashion,145.2,SEASONAL30,0.3,43.56,101.64
CUST_0192,TXN_00681,2026-07-28,Organic,CAMP_SEASONAL,Beauty,81.86,NONE,0.0,0.0,81.86
CUST_0203,TXN_00682,2026-08-27,PPC,CAMP_LOYALTY,Home,154.61,NONE,0.0,0.0,154.61
CUST_0003,TXN_00683,2026-08-01,Social,CAMP_FLASH,Electronics,140.02,NONE,0.0,0.0,140.02
CUST_0395,TXN_00684,2026-06-25,PPC,CAMP_CART,Sports,176.75,SEASONAL30,0.3,53.03,123.72
